shapeid,x,y
10,2.7864,42.6225
10,2.7862,42.6203
10,2.7869,42.6131
10,2.7864,42.6114
10,2.7864,42.6113
10,2.7863,42.6113
10,2.7816,42.611
10,2.7682,42.6124
10,2.7642,42.6113
10,2.7642,42.6003
10,2.7642,42.6002
10,2.7641,42.6002
10,2.7599,42.6016
10,2.7391,42.6137
10,2.7318,42.6211
10,2.7317,42.6211
10,2.7309,42.6225
10,2.716,42.6245
10,2.7108,42.6268
10,2.7067,42.6397
10,2.7032,42.6419
10,2.6996,42.6427
10,2.6975,42.6447
10,2.6981,42.6553
10,2.7082,42.6703
10,2.7085,42.678
10,2.702,42.6852
10,2.6814,42.6945
10,2.6753,42.7002
10,2.6752,42.7002
10,2.6772,42.7081
10,2.6839,42.7197
10,2.6889,42.7354
10,2.6863,42.7558
10,2.6864,42.7558
10,2.7039,42.7375
10,2.7176,42.731
10,2.7419,42.7336
10,2.7499,42.7393
10,2.7497,42.7573
10,2.753,42.7669
10,2.785,42.7802
10,2.7974,42.7892
10,2.8012,42.7941
10,2.8086,42.8114
10,2.8183,42.825
10,2.8183,42.8251
10,2.829,42.8296
10,2.8753,42.8336
10,2.8779,42.839
10,2.8812,42.8428
10,2.8812,42.8429
10,2.8865,42.8448
10,2.9121,42.8435
10,2.9198,42.8448
10,2.9278,42.8492
10,2.942,42.867
10,2.9496,42.871
10,2.9753,42.878
10,2.9803,42.8836
10,2.9838,42.8909
10,2.9838,42.891
10,2.9839,42.891
10,2.9886,42.8975
10,2.9887,42.8975
10,2.9974,42.9003
10,2.9975,42.9003
10,3.0033,42.8983
10,3.0129,42.8902
10,3.0197,42.8891
10,3.0198,42.8891
10,3.0113,42.8726
10,3.0112,42.8726
10,2.9694,42.8644
10,2.9531,42.8557
10,2.953,42.6224
10,2.8989,42.6099
10,2.8754,42.6113
10,2.8681,42.598
10,2.8715,42.5802
10,2.8642,42.567
10,2.8923,42.5749
10,2.9205,42.5735
10,2.9753,42.5559
10,2.9835,42.5735
10,2.958,42.5998
11,3.1165,42.1584
11,3.1225,42.1405
11,3.1386,42.1276
11,3.1731,42.112
11,3.1923,42.0929
11,3.2145,42.0683
11,3.213,42.056
11,3.1999,42.0462
11,3.1959,42.0331
11,3.2016,42.0174
11,3.207,41.9967
11,3.2079,41.99
11,3.2118,41.9846
11,3.2306,41.973
11,3.2357,41.9655
11,3.2322,41.946
11,3.2074,41.9139
11,3.1949,41.8883
11,3.1786,41.8752
11,3.1502,41.8454
11,3.1168,41.8476
11,3.0786,41.8266
11,3.0691,41.7991
11,3.0403,41.7869
11,3.0265,41.7788
11,3.009,41.7891
11,2.9831,41.7971
11,2.9831,41.7972
11,2.9787,41.8046
11,2.9857,41.8189
11,2.9961,41.8271
11,3.0175,41.8284
11,3.0308,41.8336
11,3.0435,41.843
11,3.0641,41.878
11,3.0749,41.8825
11,3.0749,41.8826
11,3.0986,41.8853
11,3.1086,41.8891
11,3.1132,41.8952
11,3.1171,41.9027
11,3.1172,41.9027
11,3.1222,41.9091
11,3.1223,41.9091
11,3.1307,41.9114
11,3.1295,41.9239
11,3.1251,41.9334
11,3.118,41.9402
11,3.1086,41.9446
11,3.1086,41.9447
11,3.1085,41.9447
11,3.114,41.9526
11,3.1346,41.9613
11,3.1418,41.9669
11,3.1422,41.9776
11,3.1349,42.0013
11,3.1349,42.0014
11,3.1418,42.0113
11,3.1361,42.0192
11,3.1165,42.0279
11,3.1086,42.0335
11,3.1074,42.0381
11,3.1074,42.0382
11,3.109,42.0507
11,3.1086,42.0558
11,3.1065,42.0578
11,3.1033,42.0592
11,3.1032,42.0592
11,3.1,42.0617
11,3.0975,42.0669
11,3.0981,42.0799
11,3.1055,42.0863
11,3.1143,42.0913
11,3.1196,42.1002
11,3.1175,42.1155
11,3.1008,42.135
11,3.0975,42.1558
11,3.0975,42.1559
11,3.099,42.1553
11,3.1065,42.1633
11,3.0982,42.1753
11,3.0982,42.1754
11,3.1086,42.1891
11,3.1086,42.1892
11,3.1177,42.1903
11,3.1177,42.1884
11,3.1174,42.1828
12,-0.3952,38.4138
12,-0.4061,38.3989
12,-0.4101,38.3793
12,-0.41,38.369
12,-0.4137,38.3648
12,-0.4459,38.3634
12,-0.4602,38.3601
12,-0.4706,38.3519
12,-0.4744,38.3367
12,-0.5098,38.3384
12,-0.5175,38.3043
12,-0.5176,38.3043
12,-0.5177,38.3043
12,-0.5177,38.3044
12,-0.5179,38.3044
12,-0.518,38.3044
12,-0.5181,38.3045
12,-0.5182,38.3045
12,-0.5184,38.3046
12,-0.5185,38.3046
12,-0.5185,38.3047
12,-0.5287,38.3102
12,-0.5288,38.3102
12,-0.5289,38.3103
12,-0.529,38.3103
12,-0.5291,38.3104
12,-0.5292,38.3105
12,-0.5293,38.3106
12,-0.5294,38.3107
12,-0.5295,38.3108
12,-0.5295,38.3109
12,-0.5296,38.3111
12,-0.5296,38.3112
12,-0.5297,38.3113
12,-0.5297,38.3114
12,-0.5298,38.3115
12,-0.5298,38.3116
12,-0.5298,38.3117
12,-0.5298,38.3118
12,-0.5298,38.3119
12,-0.5298,38.312
12,-0.5298,38.3121
12,-0.5298,38.3122
12,-0.5298,38.3123
12,-0.5298,38.3124
12,-0.5297,38.3124
12,-0.529,38.3157
12,-0.5464,38.3334
12,-0.5465,38.3442
12,-0.537,38.3582
12,-0.5353,38.3668
12,-0.546,38.4058
12,-0.5464,38.4223
12,-0.5464,38.4224
12,-0.5244,38.4302
12,-0.5092,38.4283
12,-0.4685,38.4113
12,-0.4607,38.4168
12,-0.452,38.4372
12,-0.4464,38.4446
12,-0.4313,38.4507
12,-0.412,38.4534
12,-0.3573,38.4467
12,-0.3572,38.4467
12,-0.3587,38.4459
13,0.5382,40.8692
13,0.5423,40.8669
13,0.5603,40.868
13,0.5647,40.8669
13,0.5734,40.8532
13,0.578,40.818
13,0.5868,40.8003
13,0.6055,40.8047
13,0.6493,40.8071
13,0.6644,40.8114
13,0.6733,40.8206
13,0.68,40.8431
13,0.6867,40.8558
13,0.7105,40.8544
13,0.7274,40.8464
13,0.7353,40.8354
13,0.7378,40.8336
13,0.7142,40.8152
13,0.695,40.7862
13,0.6755,40.7823
13,0.6645,40.778
13,0.6584,40.7724
13,0.6498,40.7602
13,0.6424,40.7557
13,0.6423,40.7557
13,0.6348,40.7556
13,0.6264,40.7585
13,0.6204,40.7627
13,0.6201,40.7668
13,0.6114,40.7636
13,0.6073,40.7602
13,0.609,40.7558
13,0.6201,40.7558
13,0.6202,40.7558
13,0.6182,40.7501
13,0.6116,40.7401
13,0.609,40.7334
13,0.6034,40.6987
13,0.5979,40.6891
13,0.5423,40.6891
13,0.5419,40.6908
13,0.5418,40.6908
13,0.5424,40.6981
13,0.5423,40.7002
13,0.5381,40.7036
13,0.5261,40.71
13,0.5201,40.7113
13,0.5114,40.7151
13,0.5163,40.7224
13,0.5312,40.7335
13,0.5285,40.7423
13,0.5119,40.7572
13,0.509,40.7668
13,0.4959,40.7676
13,0.4897,40.7753
13,0.4848,40.7843
13,0.4579,40.7978
13,0.4457,40.8178
13,0.443,40.8429
13,0.4535,40.8669
13,0.462,40.8723
13,0.4787,40.8776
13,0.4788,40.8776
13,0.5023,40.8805
13,0.5313,40.878
13,0.5318,40.8765
14,0.5841,40.6667
14,0.6412,40.6445
14,0.6413,40.6445
14,0.6413,40.6444
14,0.6391,40.6362
14,0.6402,40.6365
14,0.6403,40.6365
14,0.6405,40.6365
14,0.6406,40.6365
14,0.6407,40.6365
14,0.6409,40.6365
14,0.641,40.6365
14,0.6411,40.6365
14,0.6413,40.6364
14,0.6414,40.6364
14,0.6415,40.6364
14,0.6416,40.6363
14,0.6418,40.6362
14,0.6419,40.6362
14,0.642,40.6361
14,0.6421,40.636
14,0.6422,40.6359
14,0.6423,40.6358
14,0.6424,40.6357
14,0.6424,40.6356
14,0.6425,40.6355
14,0.6426,40.6354
14,0.6426,40.6352
14,0.6427,40.6351
14,0.6427,40.635
14,0.6427,40.6349
14,0.6428,40.6347
14,0.6428,40.6346
14,0.6428,40.6345
14,0.6428,40.6343
14,0.6428,40.6342
14,0.6427,40.6341
14,0.6427,40.634
14,0.6401,40.6238
14,0.5998,40.6137
14,0.5802,40.6037
14,0.5635,40.59
14,0.5512,40.5755
14,0.5345,40.6335
14,0.5423,40.6558
14,0.5443,40.6562
14,0.5534,40.6558
14,0.5594,40.6577
14,0.5618,40.6613
14,0.5629,40.665
14,0.563,40.665
14,0.5646,40.6669
15,0.4203,40.3883
15,0.3789,40.3269
15,0.3636,40.3547
15,0.3584,40.3684
15,0.3589,40.3773
15,0.3646,40.4002
15,0.3627,40.4123
15,0.353,40.4323
15,0.3535,40.4446
15,0.3535,40.4447
15,0.3571,40.4483
15,0.3757,40.4558
15,0.3831,40.4638
15,0.4145,40.4836
15,0.4201,40.4891
15,0.4218,40.5048
15,0.4153,40.5141
15,0.4143,40.5219
15,0.4312,40.5335
15,0.4312,40.5336
15,0.4582,40.54
15,0.4645,40.5447
15,0.4588,40.5698
15,0.4669,40.5816
15,0.4979,40.578
15,0.5037,40.5733
15,0.5042,40.5666
15,0.5011,40.5532
15,0.5076,40.5106
15,0.5127,40.5056
15,0.5013,40.4842
15,0.4834,40.465
15,0.4662,40.4507
15,0.4526,40.4341
15,0.4461,40.4084
16,0.2988,40.2468
16,0.2779,40.2241
16,0.2605,40.2417
16,0.2534,40.2779
16,0.2097,40.2951
16,0.2096,40.2951
16,0.1926,40.3086
16,0.1925,40.3086
16,0.1868,40.3335
16,0.1868,40.3336
16,0.1925,40.3359
16,0.2022,40.3437
16,0.209,40.3447
16,0.2172,40.3415
16,0.3336,40.271
16,0.3121,40.2575
17,-0.0946,38.6323
17,-0.0909,38.6224
17,-0.0313,38.6383
17,-0.0186,38.6234
17,-0.0288,38.6207
17,-0.043,38.6117
17,-0.0548,38.5953
17,-0.0551,38.5808
17,-0.0536,38.567
17,-0.06,38.5527
17,-0.0754,38.5399
17,-0.0902,38.5353
17,-0.1317,38.5353
17,-0.16,38.5303
17,-0.1512,38.5599
17,-0.1464,38.5669
17,-0.1297,38.5812
17,-0.1291,38.5905
17,-0.1416,38.6331
17,-0.147,38.6405
17,-0.1576,38.6445
17,-0.1576,38.6446
17,-0.153,38.6595
17,-0.122,38.6674
17,-0.1132,38.678
17,-0.1131,38.678
17,-0.1051,38.6783
17,-0.0978,38.6763
17,-0.0925,38.6724
17,-0.0909,38.6668
17,-0.0909,38.6667
17,-0.1095,38.6566
17,-0.1131,38.6557
17,-0.1089,38.6465
18,1.9091,41.9509
18,1.9077,41.9377
18,1.9087,41.9335
18,1.9162,41.9301
18,1.9357,41.927
18,1.9358,41.927
18,1.9421,41.9225
18,1.9421,41.9224
18,1.943,41.9152
18,1.943,41.9151
18,1.9404,41.8957
18,1.9421,41.8891
18,1.9567,41.8777
18,2.0088,41.8558
18,2.0088,41.8557
18,1.9755,41.8002
18,1.9754,41.8002
18,1.9733,41.7998
18,1.9732,41.7998
18,1.9663,41.8007
18,1.9644,41.8002
18,1.9599,41.7889
18,1.9568,41.7659
18,1.9533,41.7558
18,1.9533,41.7557
18,1.9421,41.7447
18,1.9369,41.7343
18,1.9323,41.7181
18,1.9311,41.6669
18,1.903,41.6671
18,1.892,41.6643
18,1.8866,41.6557
18,1.8937,41.6433
18,1.9038,41.6473
18,1.9163,41.6556
18,1.9164,41.6556
18,1.9311,41.6558
18,1.9311,41.6557
18,1.9285,41.6501
18,1.9212,41.6404
18,1.92,41.6336
18,1.9221,41.633
18,1.9315,41.6152
18,1.9311,41.6114
18,1.9456,41.6102
18,1.9827,41.6254
18,2.0087,41.6447
18,2.0089,41.6467
18,2.0086,41.6541
18,2.0087,41.6558
18,2.0088,41.6558
18,2.0166,41.6535
18,2.0336,41.6386
18,2.0421,41.6336
18,2.086,41.6298
18,2.1199,41.6336
18,2.1317,41.6408
18,2.1411,41.6506
18,2.1481,41.663
18,2.1575,41.6928
18,2.1844,41.7353
18,2.1941,41.7411
18,2.2083,41.7404
18,2.231,41.7336
18,2.2419,41.7393
18,2.2427,41.755
18,2.2427,41.7551
18,2.2461,41.7684
18,2.2462,41.7684
18,2.2644,41.7669
18,2.2664,41.7409
18,2.2698,41.7299
18,2.2753,41.7224
18,2.2801,41.7218
18,2.2933,41.7236
18,2.2976,41.7224
18,2.3005,41.7169
18,2.3147,41.6987
18,2.3342,41.6842
18,2.3532,41.6891
18,2.3535,41.6913
18,2.3527,41.6984
18,2.3532,41.7002
18,2.3532,41.7003
18,2.3579,41.7006
18,2.3713,41.6992
18,2.3753,41.7003
18,2.3755,41.7024
18,2.3751,41.7096
18,2.3753,41.7113
18,2.3754,41.7113
18,2.3835,41.7121
18,2.4008,41.7102
18,2.4087,41.7113
18,2.4145,41.714
18,2.4161,41.7159
18,2.4167,41.7183
18,2.4198,41.7224
18,2.4288,41.7284
18,2.4705,41.7356
18,2.4721,41.7376
18,2.4725,41.7403
18,2.4725,41.7404
18,2.4754,41.7447
18,2.4843,41.7507
18,2.5198,41.7558
18,2.5527,41.7712
18,2.5822,41.7919
18,2.6166,41.8057
18,2.6643,41.8003
18,2.6643,41.8002
18,2.6646,41.799
18,2.682,41.7844
18,2.6936,41.7681
18,2.7024,41.7594
18,2.7171,41.7544
18,2.7419,41.7558
18,2.7624,41.7638
18,2.7714,41.7637
18,2.7959,41.7506
18,2.8094,41.7468
18,2.8224,41.7503
18,2.8309,41.7669
18,2.8387,41.7609
18,2.8388,41.7609
18,2.8414,41.7496
18,2.8415,41.7496
18,2.842,41.7224
18,2.8903,41.7224
18,2.8904,41.7224
18,2.8916,41.7218
18,2.9122,41.7241
18,2.9501,41.7362
18,2.9511,41.7367
18,2.9512,41.7368
18,2.9513,41.7368
18,2.9514,41.7369
18,2.9515,41.7369
18,2.9516,41.7369
18,2.9517,41.737
18,2.9518,41.737
18,2.9519,41.737
18,2.952,41.737
18,2.9521,41.737
18,2.9522,41.737
18,2.9523,41.737
18,2.9524,41.737
18,2.9525,41.737
18,2.9526,41.7369
18,2.9527,41.7369
18,2.9528,41.7369
18,2.9528,41.7368
18,2.953,41.7368
18,2.9531,41.7367
18,2.9532,41.7366
18,2.9533,41.7366
18,2.9534,41.7366
18,2.9534,41.7365
18,2.9535,41.7364
18,2.9536,41.7363
18,2.9537,41.7363
18,2.9537,41.7362
18,2.9538,41.7361
18,2.9538,41.736
18,2.9509,41.7343
18,2.933,41.7125
18,2.9009,41.7067
18,2.8773,41.702
18,2.8511,41.6972
18,2.8402,41.6946
18,2.8355,41.6926
18,2.8202,41.682
18,2.8171,41.6776
18,2.8132,41.6703
18,2.8037,41.6686
18,2.792,41.669
18,2.7785,41.6456
18,2.6519,41.6053
18,2.4495,41.5352
18,2.429,41.5189
18,2.3713,41.4892
18,2.2967,41.4653
18,2.2673,41.4486
18,2.2404,41.421
18,2.1919,41.3568
18,2.1633,41.3266
18,2.1305,41.3037
18,2.0603,41.2746
18,2.0197,41.2659
18,1.9513,41.2607
18,1.8841,41.2475
18,1.8638,41.2381
18,1.854,41.236
18,1.8198,41.2371
18,1.6244,41.1922
18,1.5392,41.1874
18,1.2881,41.1163
18,1.2178,41.1047
18,1.2101,41.0999
18,1.1925,41.076
18,1.1886,41.0683
18,1.1836,41.0626
18,1.1729,41.0587
18,1.1491,41.0696
18,1.1417,41.0717
18,1.0977,41.0709
18,1.0557,41.0649
18,1.0174,41.0518
18,0.9904,41.0397
18,0.8775,40.9548
18,0.8228,40.8996
18,0.7781,40.8649
18,0.7743,40.8685
18,0.759,40.8979
18,0.7613,40.918
18,0.7613,40.9181
18,0.7756,40.9336
18,0.7978,40.9447
18,0.7988,40.9492
18,0.7967,40.9626
18,0.7978,40.9669
18,0.8001,40.9674
18,0.8002,40.9674
18,0.8068,40.9663
18,0.8089,40.9669
18,0.8094,40.9692
18,0.8084,40.9757
18,0.8084,40.9758
18,0.8089,40.978
18,0.8111,40.9785
18,0.8179,40.9775
18,0.8201,40.978
18,0.8205,40.9803
18,0.8195,40.9868
18,0.8195,40.9869
18,0.8201,40.9891
18,0.8201,40.9892
18,0.8386,40.9976
18,0.8422,41.0002
18,0.8428,41.0073
18,0.8406,41.0275
18,0.8422,41.0335
18,0.8423,41.0335
18,0.8543,41.0389
18,0.8978,41.0447
18,0.8997,41.0469
18,0.9007,41.0505
18,0.903,41.054
18,0.9198,41.0575
18,0.9422,41.0669
18,0.9411,41.0851
18,0.9213,41.1041
18,0.9212,41.1041
18,0.9212,41.1042
18,0.9201,41.1224
18,0.9326,41.1262
18,0.9506,41.1519
18,0.9507,41.1519
18,0.9645,41.1558
18,0.9646,41.1558
18,0.9668,41.148
18,0.9701,41.1439
18,0.9757,41.1447
18,0.9819,41.1516
18,0.9919,41.1707
18,1.009,41.1892
18,1.014,41.1896
18,1.0267,41.188
18,1.0311,41.1892
18,1.0534,41.2225
18,1.0556,41.223
18,1.0623,41.222
18,1.0644,41.2225
18,1.0651,41.2247
18,1.0639,41.2313
18,1.0644,41.2336
18,1.0667,41.2341
18,1.0668,41.2341
18,1.0733,41.2331
18,1.0755,41.2336
18,1.0759,41.2358
18,1.075,41.2427
18,1.0755,41.2447
18,1.0756,41.2447
18,1.0829,41.2462
18,1.1013,41.2437
18,1.1089,41.2447
18,1.1123,41.2489
18,1.1173,41.263
18,1.12,41.2669
18,1.1329,41.2708
18,1.1543,41.2732
18,1.1644,41.278
18,1.177,41.2875
18,1.2337,41.3531
18,1.2486,41.3576
18,1.2504,41.3609
18,1.2509,41.3644
18,1.2532,41.367
18,1.2533,41.367
18,1.2758,41.3672
18,1.2945,41.3599
18,1.3122,41.359
18,1.331,41.378
18,1.3311,41.378
18,1.3493,41.353
18,1.3493,41.3529
18,1.345,41.3219
18,1.3226,41.2966
18,1.2867,41.2891
18,1.2983,41.2619
18,1.3756,41.2225
18,1.3865,41.2257
18,1.3911,41.2345
18,1.3933,41.2456
18,1.3933,41.2457
18,1.3978,41.2558
18,1.4021,41.2569
18,1.4154,41.2549
18,1.42,41.2558
18,1.4211,41.2602
18,1.4192,41.2731
18,1.42,41.2779
18,1.42,41.278
18,1.4265,41.2762
18,1.4266,41.2762
18,1.4285,41.2698
18,1.429,41.2619
18,1.4311,41.2558
18,1.4355,41.2549
18,1.4491,41.2569
18,1.4533,41.2558
18,1.4656,41.2474
18,1.492,41.263
18,1.52,41.2669
18,1.5162,41.2881
18,1.4983,41.3202
18,1.4977,41.3447
18,1.4978,41.3447
18,1.5108,41.3299
18,1.52,41.3114
18,1.5349,41.3127
18,1.5445,41.3174
18,1.5643,41.3335
18,1.5729,41.3363
18,1.5755,41.3388
18,1.5755,41.3447
18,1.5756,41.3447
18,1.5881,41.3272
18,1.5652,41.2916
18,1.5644,41.2669
18,1.577,41.2655
18,1.5858,41.2677
18,1.5923,41.2723
18,1.5977,41.278
18,1.6082,41.3064
18,1.6087,41.3113
18,1.6087,41.3114
18,1.6088,41.3114
18,1.6179,41.3076
18,1.6179,41.3075
18,1.6226,41.2961
18,1.6316,41.2867
18,1.6532,41.2892
18,1.6597,41.3095
18,1.6481,41.3176
18,1.6199,41.3224
18,1.6198,41.3224
18,1.6141,41.3368
18,1.6137,41.3641
18,1.6087,41.378
18,1.6088,41.378
18,1.6312,41.378
18,1.6375,41.3799
18,1.639,41.3819
18,1.6393,41.3848
18,1.6421,41.3891
18,1.657,41.3983
18,1.6808,41.3773
18,1.7088,41.367
18,1.7072,41.3788
18,1.7117,41.412
18,1.7088,41.4224
18,1.6977,41.4224
18,1.6976,41.4224
18,1.7088,41.4447
18,1.7274,41.4438
18,1.7309,41.4447
18,1.7326,41.4538
18,1.7286,41.4596
18,1.723,41.4636
18,1.7199,41.4668
18,1.7199,41.4669
18,1.7206,41.4847
18,1.7248,41.4924
18,1.7238,41.4984
18,1.6976,41.5224
18,1.6859,41.5292
18,1.6675,41.533
18,1.6088,41.5335
18,1.6087,41.5335
18,1.6073,41.5666
18,1.5966,41.5878
18,1.5782,41.5957
18,1.5533,41.5891
18,1.5541,41.597
18,1.5519,41.6147
18,1.5533,41.6224
18,1.5533,41.6225
18,1.5575,41.626
18,1.5575,41.6261
18,1.5712,41.6306
18,1.5755,41.6336
18,1.5819,41.661
18,1.5866,41.6669
18,1.5962,41.6678
18,1.6312,41.6558
18,1.6865,41.6669
18,1.6866,41.6669
18,1.6862,41.6651
18,1.6889,41.6614
18,1.6932,41.6576
18,1.6977,41.6558
18,1.7088,41.6558
18,1.7089,41.6558
18,1.7115,41.6496
18,1.7152,41.6488
18,1.7186,41.6514
18,1.7199,41.6558
18,1.7285,41.649
18,1.7286,41.649
18,1.7281,41.641
18,1.72,41.6224
18,1.7199,41.6224
18,1.698,41.6221
18,1.6904,41.6186
18,1.6866,41.6114
18,1.6987,41.5988
18,1.7328,41.6117
18,1.7532,41.6114
18,1.7517,41.5935
18,1.7251,41.5811
18,1.72,41.5669
18,1.7297,41.5559
18,1.7435,41.5602
18,1.7756,41.578
18,1.7929,41.577
18,1.7976,41.578
18,1.8188,41.5921
18,1.8361,41.6121
18,1.8423,41.6374
18,1.831,41.6669
18,1.8239,41.6731
18,1.8051,41.6831
18,1.7976,41.689
18,1.7976,41.6891
18,1.7968,41.6938
18,1.7988,41.7071
18,1.7976,41.7113
18,1.7953,41.7117
18,1.7888,41.7107
18,1.7866,41.7112
18,1.7866,41.7113
18,1.786,41.7136
18,1.7871,41.7202
18,1.7866,41.7224
18,1.7844,41.7229
18,1.7777,41.7219
18,1.7756,41.7224
18,1.7674,41.7293
18,1.755,41.7457
18,1.7532,41.7446
18,1.7531,41.7447
18,1.7549,41.7587
18,1.7602,41.7662
18,1.7756,41.778
18,1.7976,41.8114
18,1.8022,41.8122
18,1.8023,41.8122
18,1.8156,41.8103
18,1.82,41.8114
18,1.8204,41.8137
18,1.8194,41.82
18,1.8194,41.8201
18,1.82,41.8225
18,1.8265,41.8301
18,1.8347,41.8367
18,1.8469,41.8418
18,1.8642,41.8447
18,1.8651,41.8538
18,1.8625,41.8595
18,1.8532,41.8668
18,1.831,41.8779
18,1.831,41.878
18,1.8327,41.8858
18,1.8532,41.9002
18,1.8532,41.9157
18,1.8473,41.9241
18,1.8444,41.9317
18,1.8444,41.9318
18,1.8532,41.9447
18,1.8533,41.9447
18,1.8555,41.9452
18,1.862,41.9442
18,1.8642,41.9447
18,1.876,41.9608
18,1.8843,41.9664
18,1.8977,41.9669
18,1.8978,41.9669
18,1.8966,41.9609
18,1.9004,41.9583
18,1.9056,41.9573
18,1.9087,41.9558
18,2.4532,41.5891
18,2.4868,41.589
18,2.5067,41.6035
18,2.5192,41.6218
18,2.5309,41.6336
18,2.5438,41.6357
18,2.5865,41.6336
18,2.6091,41.6427
18,2.6198,41.6447
18,2.7086,41.6447
18,2.71,41.6634
18,2.6993,41.6763
18,2.6849,41.6873
18,2.6753,41.7002
18,2.6752,41.7002
18,2.6745,41.7182
18,2.6745,41.7183
18,2.6808,41.7512
18,2.6753,41.7668
18,2.6588,41.7604
18,2.6171,41.7639
18,2.6087,41.7557
18,2.6061,41.747
18,2.5998,41.7421
18,2.5925,41.7385
18,2.5866,41.7335
18,2.5854,41.7287
18,2.5872,41.7165
18,2.5866,41.7113
18,2.5865,41.7113
18,2.5865,41.7112
18,2.5153,41.6772
18,2.5048,41.6574
18,2.5047,41.6574
18,2.4954,41.6571
18,2.4843,41.6588
18,2.4755,41.6557
18,2.4743,41.6515
18,2.4755,41.6335
18,2.4702,41.6201
18,2.4575,41.6
18,2.7642,41.7224
18,2.795,41.703
18,2.8096,41.7042
18,2.8196,41.7224
18,2.8086,41.7288
18,2.7905,41.7346
18,2.7732,41.7343
18,2.1172,41.4585
18,2.1088,41.4335
18,2.1087,41.4335
18,2.0946,41.4314
18,2.072,41.441
18,2.0532,41.4446
18,2.0707,41.4171
18,2.1011,41.4167
18,2.1298,41.4359
18,2.142,41.4668
18,2.1259,41.4702
18,1.894,41.4285
18,1.8976,41.4335
18,1.8613,41.431
18,1.8379,41.4156
18,1.8089,41.367
18,1.8262,41.3644
18,1.8495,41.353
18,1.8642,41.3558
18,1.8675,41.3629
18,1.8754,41.4003
18,1.8755,41.4003
18,1.8865,41.4113
19,-0.2194,40.125
19,-0.213,40.1225
19,-0.1908,40.1225
19,-0.1908,40.1224
19,-0.1892,40.1204
19,-0.188,40.1168
19,-0.1854,40.1132
19,-0.1797,40.1114
19,-0.1537,40.1127
19,-0.1464,40.1114
19,-0.1464,40.1113
19,-0.143,40.1072
19,-0.138,40.0931
19,-0.1353,40.0891
19,-0.11,40.082
19,-0.0913,40.0716
19,-0.083,40.0699
19,-0.0575,40.078
19,-0.0392,40.0769
19,-0.0353,40.078
19,-0.0356,40.0874
19,-0.0353,40.0891
19,0.0091,40.0891
19,0.009,40.0918
19,0.0116,40.0973
19,0.0116,40.0974
19,0.0156,40.1016
19,0.0202,40.1002
19,0.0202,40.0892
19,0.0757,40.1225
19,0.1115,40.1318
19,0.1574,40.1285
19,0.1719,40.1206
19,0.1445,40.0788
19,0.117,40.0563
19,0.0662,40.0319
19,0.0405,40.0029
19,0.0351,39.9941
19,-0.0576,40.0056
19,-0.1131,40.0001
19,-0.1388,39.9874
19,-0.1464,39.989
19,-0.1466,39.9912
19,-0.146,39.9984
19,-0.1464,40.0001
19,-0.1513,40.0005
19,-0.1646,39.999
19,-0.1686,40.0001
19,-0.1686,40.0002
19,-0.1686,40.0112
19,-0.1805,40.0079
19,-0.2025,39.9934
19,-0.213,39.989
19,-0.2238,39.9893
19,-0.2378,39.9976
19,-0.2463,40.0001
19,-0.263,39.9972
19,-0.2788,39.9913
19,-0.2951,39.9898
19,-0.313,40.0001
19,-0.313,40.0002
19,-0.3066,40.0268
19,-0.3019,40.0335
19,-0.2798,40.0446
19,-0.2772,40.062
19,-0.2798,40.1224
19,-0.2798,40.1225
19,-0.2711,40.117
19,-0.2633,40.1154
19,-0.2553,40.1174
19,-0.2464,40.1225
19,-0.2463,40.1225
19,-0.244,40.1228
19,-0.2375,40.1218
19,-0.2353,40.1225
19,-0.2353,40.1335
19,-0.2352,40.1335
19,-0.2299,40.132
19,-0.2797,40.0224
19,-0.2573,40.0222
19,-0.2382,40.0254
19,-0.2233,40.0327
19,-0.2131,40.0446
19,-0.2346,40.0506
19,-0.2556,40.0523
19,-0.272,40.0445
20,-70.6442,41.9454
20,-70.7282,41.9448
20,-70.7362,41.9468
20,-70.7363,41.9468
20,-70.7363,41.9469
20,-70.7409,41.962
20,-70.734,41.9924
20,-70.7473,42.0024
20,-70.7473,42.0025
20,-70.7337,42.0047
20,-70.7139,42.0019
20,-70.6549,41.9571
20,-70.6302,41.9555
20,-70.6302,41.9554
21,-74.0022,40.704
21,-74.0169,40.6993
21,-74.012,40.73
21,-74.0032,40.7559
21,-73.987,40.7787
21,-73.9392,40.8542
21,-73.9328,40.8688
21,-73.928,40.8775
21,-73.918,40.8751
21,-73.9167,40.8633
21,-73.9297,40.8438
21,-73.9388,40.8282
21,-73.9401,40.8139
21,-73.9334,40.7972
21,-73.9464,40.7772
21,-73.9722,40.7407
21,-73.9723,40.7272
21,-73.9758,40.714
22,112.3303,66.3855
22,112.3212,66.3889
22,112.3069,66.4044
22,112.2971,66.4077
22,112.297,66.4077
22,112.297,66.4078
22,112.3039,66.4233
22,112.3198,66.4295
22,112.3637,66.43
22,112.3652,66.4121
22,112.3562,66.4053
22,112.3426,66.4025
22,112.3304,66.3966
22,112.3304,66.3856
22,112.3304,66.3855
23,118.3477,63.2733
23,118.296,63.2749
23,118.296,63.275
23,118.296,63.2972
23,118.3737,63.2972
23,118.3738,63.2972
23,118.3689,63.277
24,113.9758,62.5452
24,113.9856,62.5418
24,114.043,62.5591
24,114.0647,62.5586
